person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
46000,5350,15.27,1,0.12,False,False,False,False,True,False,False,False,False,False
14400,6950,7.66,1,0.48,False,False,True,False,False,False,False,False,False,False
52000,8000,15.21,0,0.15,False,True,False,False,False,True,False,False,False,False
52479,6600,14.54,1,0.13,False,False,True,False,False,True,False,False,False,False
37500,6750,6.91,0,0.18,False,False,True,False,False,False,False,False,False,False
31200,6400,11.49,0,0.21,False,False,True,True,False,False,False,False,False,False
60000,6400,9.64,0,0.11,False,False,True,True,False,False,False,False,False,False
80000,6400,13.16,0,0.08,False,False,True,False,True,False,False,False,False,False
54000,5000,5.42,0,0.09,False,False,False,False,False,False,False,False,False,False
54000,25000,11.49,0,0.46,False,False,False,True,False,False,False,False,False,False
37200,7000,9.32,0,0.19,False,False,True,False,False,False,False,False,False,False
41000,7000,9.63,0,0.17,False,False,True,False,False,False,False,False,False,False
55000,10000,5.42,0,0.18,False,False,False,False,False,False,False,False,False,False
55000,6000,5.42,0,0.11,False,False,False,False,False,False,False,False,False,False
55000,9000,5.99,0,0.16,False,False,False,False,False,False,False,False,False,False
47000,7000,13.35,0,0.15,False,False,True,False,True,False,False,False,False,True
50000,7000,12.87,0,0.14,False,False,True,False,True,False,False,False,False,True
58500,7150,15.99,1,0.12,False,False,True,False,False,True,False,False,False,True
29000,7200,19.03,1,0.25,False,False,True,False,False,False,True,False,False,True
55900,17000,8.7,0,0.3,False,False,False,True,False,False,False,False,False,False
56000,10000,12.73,0,0.18,False,False,False,False,True,False,False,False,False,True
56400,20000,13.57,0,0.35,False,True,False,False,True,False,False,False,False,True
57000,10000,7.51,0,0.18,False,False,False,False,False,False,False,False,False,False
58000,7500,11.03,0,0.13,False,False,True,False,True,False,False,False,False,True
64800,7500,9.63,0,0.12,False,False,True,True,False,False,False,False,False,False
65000,7500,12.29,0,0.12,False,False,True,False,True,False,False,False,False,True
57996,15000,9.62,0,0.26,False,False,False,True,False,False,False,False,False,False
210000,7500,6.03,0,0.04,False,False,True,False,False,False,False,False,False,False
58000,21600,6.54,0,0.37,False,False,False,False,False,False,False,False,False,False
52000,1500,11.36,1,0.03,False,False,False,True,False,False,False,False,False,False
58000,6300,11.03,0,0.11,False,False,False,False,True,False,False,False,False,False
60000,16800,17.99,0,0.28,False,False,False,False,False,False,True,False,False,True
60000,4000,10.59,0,0.07,False,False,False,True,False,False,False,False,False,False
39000,8000,14.84,1,0.21,False,False,True,False,False,True,False,False,False,True
60000,10225,17.51,0,0.17,False,True,False,False,False,False,True,False,False,True
50000,8000,17.49,0,0.16,False,False,True,False,False,True,False,False,False,True
60000,12000,6.91,0,0.2,False,True,False,False,False,False,False,False,False,False
57600,8000,6.03,0,0.14,False,False,True,False,False,False,False,False,False,False
60000,8000,9.88,0,0.13,False,False,True,True,False,False,False,False,False,False
61500,8000,11.48,0,0.13,False,False,True,True,False,False,False,False,False,False
20000,5075,11.48,1,0.25,False,False,True,True,False,False,False,False,False,False
54000,6000,11.83,1,0.11,False,False,False,True,False,False,False,False,False,False
15000,5000,10.59,1,0.33,False,False,True,False,True,False,False,False,False,False
16800,5000,8.94,1,0.3,False,False,True,False,False,False,False,False,False,False
21000,5000,15.21,0,0.24,False,False,True,False,False,True,False,False,False,False
60000,11800,8.63,0,0.2,False,True,False,False,False,False,False,False,False,False
54996,6000,9.76,1,0.11,False,False,False,True,False,False,False,False,False,False
61000,14400,7.51,0,0.24,False,True,False,False,False,False,False,False,False,False
62000,8000,9.63,0,0.13,False,False,True,True,False,False,False,False,False,False
61250,5200,8.49,0,0.08,False,False,False,False,False,False,False,False,False,False
68500,8000,7.51,0,0.12,False,False,True,False,False,False,False,False,False,False
68848,8000,9.63,0,0.12,False,False,True,True,False,False,False,False,False,False
61776,12000,12.21,0,0.19,False,False,False,True,False,False,False,False,False,False
62000,7200,7.49,0,0.12,False,True,False,False,False,False,False,False,False,False
62400,12000,16.89,0,0.19,False,False,False,False,False,True,False,False,False,True
42552,8400,13.49,0,0.2,False,False,True,False,True,False,False,False,False,False
45600,8775,12.36,0,0.19,False,False,True,False,False,True,False,False,False,True
22000,9000,7.66,1,0.41,False,False,True,False,False,False,False,False,False,False
58000,16000,15.33,1,0.28,False,False,False,False,False,True,False,False,False,False
65000,11000,9.91,0,0.17,False,False,False,True,False,False,False,False,False,False
45000,9000,11.71,1,0.2,False,False,True,True,False,False,False,False,False,False
40000,9200,7.49,0,0.23,False,False,True,False,False,False,False,False,False,False
44004,9200,12.84,1,0.21,False,False,True,False,True,False,False,False,False,False
65000,4000,10.75,0,0.06,False,False,False,True,False,False,False,False,False,False
65000,8000,10.62,0,0.12,False,True,False,True,False,False,False,False,False,False
65000,12000,10.62,0,0.18,False,False,False,True,False,False,False,False,False,False
23004,9450,10.37,1,0.41,False,False,True,True,False,False,False,False,False,False
40000,9600,11.11,0,0.24,False,False,True,True,False,False,False,False,False,False
65379,10000,10.39,0,0.15,False,False,False,True,False,False,False,False,False,False
54696,9600,9.99,0,0.18,False,False,True,True,False,False,False,False,False,False
55000,9600,11.26,0,0.17,False,False,True,True,False,False,False,False,False,False
66000,5000,13.48,0,0.08,False,False,False,False,True,False,False,False,False,True
85000,9600,7.51,0,0.11,False,False,True,False,False,False,False,False,False,False
66150,17000,12.73,0,0.26,False,True,False,False,True,False,False,False,False,False
26000,10000,15.31,1,0.38,False,False,True,False,False,True,False,False,False,False
68000,16000,13.49,0,0.24,False,False,False,False,True,False,False,False,False,True
68000,10000,11.49,0,0.15,False,False,False,True,False,False,False,False,False,False
68000,7000,12.61,0,0.1,False,False,False,False,True,False,False,False,False,False
68000,9200,8.94,0,0.14,False,False,False,False,False,False,False,False,False,False
68000,7200,9.63,0,0.11,True,False,False,False,False,False,False,False,False,False
32000,10000,11.71,1,0.31,False,False,True,True,False,False,False,False,False,False
68500,14300,15.31,0,0.21,False,False,False,False,False,True,False,False,False,False
69996,10000,7.66,0,0.14,False,False,False,False,False,False,False,False,False,False
64000,4800,8.9,1,0.07,False,False,False,False,False,False,False,False,False,False
70000,12500,7.9,0,0.18,False,False,False,False,False,False,False,False,False,False
40000,10000,16.29,0,0.25,False,False,True,False,False,True,False,False,False,False
70000,5000,12.69,0,0.07,False,False,False,True,False,False,False,False,False,False
70000,8000,7.29,0,0.11,False,False,False,False,False,False,False,False,False,False
44000,10000,6.91,0,0.23,False,False,True,False,False,False,False,False,False,False
70000,9250,7.51,0,0.13,False,False,False,False,False,False,False,False,False,False
45000,10000,14.22,0,0.22,False,False,True,False,True,False,False,False,False,False
70000,11000,7.51,0,0.16,False,False,False,False,False,False,False,False,False,False
45500,10000,16.29,0,0.22,False,False,True,False,False,True,False,False,False,False
40000,10000,16.0,1,0.25,False,False,True,False,False,True,False,False,False,False
70000,25000,12.84,0,0.36,False,False,False,False,True,False,False,False,False,True
42000,4200,13.35,0,0.1,False,False,True,False,True,False,False,False,False,False
48000,4200,10.59,0,0.09,False,False,True,True,False,False,False,False,False,False
70800,12000,6.62,0,0.17,False,False,False,False,False,False,False,False,False,False
50426,4200,7.49,0,0.08,False,False,True,False,False,False,False,False,False,False
51000,10000,12.69,0,0.2,False,False,True,True,False,False,False,False,False,False
72000,8000,12.21,0,0.11,False,False,False,True,False,False,False,False,False,False
54000,10000,11.71,1,0.19,False,False,True,True,False,False,False,False,False,False
74000,16000,12.73,0,0.22,False,False,False,False,True,False,False,False,False,False
74237,18000,14.35,0,0.24,False,False,False,False,True,False,False,False,False,True
60350,10000,8.94,0,0.17,False,False,True,False,False,False,False,False,False,False
61000,10000,15.96,0,0.16,False,False,True,False,True,False,False,False,False,False
75000,24000,7.51,0,0.32,False,False,False,False,False,False,False,False,False,False
66847,10000,16.0,0,0.15,False,False,True,False,False,True,False,False,False,True
66000,10000,15.99,1,0.15,False,False,True,False,False,True,False,False,False,True
72000,10000,11.49,0,0.14,False,False,True,True,False,False,False,False,False,False
80000,10000,13.61,0,0.13,False,False,True,False,True,False,False,False,False,False
76000,9000,5.99,0,0.12,False,False,False,False,False,False,False,False,False,False
85000,10000,9.32,0,0.12,False,False,True,False,False,False,False,False,False,False
76800,6200,5.99,0,0.08,False,False,False,False,False,False,False,False,False,False
77000,6000,6.99,0,0.08,False,False,False,False,False,False,False,False,False,False
42000,10200,13.16,0,0.24,False,False,True,False,True,False,False,False,False,False
40000,3000,9.91,0,0.07,False,True,False,True,False,False,False,False,False,False
78000,15000,7.88,0,0.19,False,False,False,False,False,False,False,False,False,False
60000,11300,13.61,0,0.19,False,False,True,False,True,False,False,False,False,True
79200,10000,6.03,0,0.13,False,False,False,False,False,False,False,False,False,False
39600,11500,13.48,0,0.29,False,False,True,False,True,False,False,False,False,False
74000,10000,16.29,1,0.14,False,False,False,False,False,True,False,False,False,False
30000,11525,13.57,1,0.38,False,False,True,False,True,False,False,False,False,True
80000,10000,11.49,0,0.13,False,False,False,True,False,False,False,False,False,False
27000,12000,13.3,1,0.44,False,False,True,False,False,True,False,False,False,False
80000,5000,11.99,0,0.06,False,False,False,True,False,False,False,False,False,False
80000,5600,13.43,0,0.07,False,False,False,False,True,False,False,False,False,False
38304,12000,7.88,1,0.31,False,False,True,False,False,False,False,False,False,False
74000,10000,11.03,1,0.14,False,False,False,False,True,False,False,False,False,False
42000,12000,10.37,0,0.29,False,False,True,True,False,False,False,False,False,False
81000,10000,14.27,0,0.12,False,False,False,False,True,False,False,False,False,True
82000,10000,16.49,0,0.12,False,False,False,False,False,True,False,False,False,True
82359,6600,7.66,0,0.08,False,False,False,False,False,False,False,False,False,False
83625,13200,7.51,0,0.16,False,False,False,False,False,False,False,False,False,False
84000,6000,12.69,0,0.07,False,False,False,True,False,False,False,False,False,False
84996,3500,12.69,0,0.04,False,False,False,True,False,False,False,False,False,False
65000,12000,16.49,0,0.18,False,False,True,False,False,True,False,False,False,False
85000,6000,10.99,0,0.07,False,False,False,True,False,False,False,False,False,False
36700,2000,7.51,0,0.05,False,True,False,False,False,False,False,False,False,False
85000,12000,9.32,0,0.14,False,False,False,False,False,False,False,False,False,False
85280,7000,10.62,0,0.08,False,False,False,True,False,False,False,False,False,False
87000,9000,16.0,0,0.1,False,False,False,False,False,True,False,False,False,False
87000,20000,12.41,0,0.23,False,False,False,False,True,False,False,False,False,False
90000,12000,7.51,0,0.13,False,False,True,False,False,False,False,False,False,False
87048,17600,7.9,0,0.2,False,False,False,False,False,False,False,False,False,False
93000,12000,13.48,0,0.13,False,False,True,False,True,False,False,False,False,True
95000,12000,10.99,0,0.13,False,False,True,True,False,False,False,False,False,False
100000,12000,10.74,0,0.12,False,False,True,True,False,False,False,False,False,False
89000,6000,5.42,0,0.07,False,False,False,False,False,False,False,False,False,False
275000,12000,8.49,0,0.04,False,False,True,False,False,False,False,False,False,False
48000,12150,5.79,0,0.25,False,False,True,False,False,False,False,False,False,False
78000,5600,10.74,1,0.07,False,False,False,True,False,False,False,False,False,False
90000,4600,11.11,0,0.05,False,False,False,True,False,False,False,False,False,False
35000,13250,11.71,0,0.38,False,True,False,True,False,False,False,False,False,False
90000,14000,12.73,0,0.16,False,False,False,False,True,False,False,False,False,True
35000,6800,8.49,0,0.19,False,True,False,False,False,False,False,False,False,False
92000,20000,14.79,0,0.22,False,False,False,False,True,False,False,False,False,False
93000,7000,7.14,0,0.08,False,False,False,False,False,False,False,False,False,False
94185,10000,9.32,0,0.11,False,False,False,False,False,False,False,False,False,False
95000,13000,10.65,0,0.14,False,False,False,True,False,False,False,False,False,False
95000,21200,9.91,0,0.22,False,False,False,True,False,False,False,False,False,False
